context,question,answers,label,id_string
"It is difficult to keep deep wounds free of bacteria. Even strong antibiotics fail to kill the bacteria that live in such wounds. However, many physicians have succeeded in eliminating bacteria from deep wounds by packing the wound with a sweet substance like sugar.","Which one of the following, if true, most helps to explain why treating deep wounds with sugar as described above is successful?","["Bacteria that live in deep wounds thrive in a moist environment, and sugar has a dehydrating effect.", "Sugar that is nearly pure is readily available for use in medical treatments.", "Many kinds of bacteria can use sugar as a nutrient and will reproduce rapidly when sugar is available to them.", "Some foods that contain sugar can weaken the effects of certain antibiotics.", "Strong antibiotics were developed only recently, but the use of sugar as a treatment for wounds dates back to ancient times."]",0,199106_3-LR1_1_1
"A summer day is "pleasant" if there are intermittent periods of wind and the temperature stays below 84°F (29°C) all afternoon. A summer day with high humidity levels is "oppressive" either if the temperature stays above 84°F (29°C) all afternoon or if there is no wind.","Which one of the following summer weather reports most closely conforms to the principles stated above?","["The temperature on Friday stayed below 82°F (28°C) all day, and there was no wind at all. It was a day of low humidity, and it was a pleasant day.", "On Monday, the temperature ranged from 85°F to 90°F (30°C to 32°C) from early morning until night. It was an oppressive day even though the humidity levels were low.", "On Tuesday, the temperature neither rose above nor fell below 84°F (29°C) throughout late morning and all afternoon. It was a pleasant day because there were occasional periods of wind.", "On Wednesday, a refreshing breeze in the early morning became intermittent by late morning, and the day's humidity levels were constantly high. It was an oppressive day, even though the temperature did not rise above 84°F (29°C) all day.", "On Thursday morning, the air was very still, and it remained windless for the whole day. Humidity levels for the day were high, and even though the temperature fell below 84°F (29°C) between early and late afternoon, it was an oppressive day."]",4,200812_3-LR2_23_23
"The local radio station will not win the regional ratings race this year. In the past ten years the station has never finished better than fifth place in the ratings. The station's manager has not responded to its dismal ratings by changing its musical format or any key personnel, while the competition has often sought to respond to changing tastes in music and has aggressively recruited the region's top radio personalities.","The reasoning in which one of the following is most similar to that in the argument above?","["Every swan I have seen was white. Therefore all swans are probably white.", "A fair coin was fairly flipped six times and was heads every time. The next flip will probably be heads too.", "All lions are mammals. Therefore Leo, the local zoo's oldest lion, is a mammal too.", "Recently stock prices have always been lower on Mondays. Therefore they will be lower this coming Monday too.", "Only trained swimmers are lifeguards, so it follows that the next lifeguard at the local pool will be a trained swimmer."]",3,200812_3-LR2_24_24
"Chef: This mussel recipe's first step is to sprinkle the live mussels with cornmeal. The cornmeal is used to clean them out: they take the cornmeal in and eject the sand that they contain. But I can skip this step, because the mussels available at seafood markets are farm raised and therefore do not contain sand.","Which one of the following is an assumption required by the chef's argument?","["Cornmeal is not used to clean out farm-raised mussels before they reach seafood markets.", "Mussels contain no contaminants other than sand.", "Sprinkling the mussels with cornmeal does not affect their taste.", "The chef's mussel recipe was written before farm-raised mussels became available.", "The mussels the chef is using for the mussel recipe came from a seafood market."]",4,200812_3-LR2_25_25
"Many doctors cater to patients' demands that they be prescribed antibiotics for their colds. However, colds are caused by viruses, and antibiotics have no effect on viruses, and so antibiotics have no effect on colds. Such treatments are also problematic because antibiotics can have dangerous side effects. So doctors should never prescribe antibiotics to treat colds.","The reasoning above most closely conforms to which one of the following principles?","["A doctor should not prescribe a drug for a condition if it cannot improve that condition and if the drug potentially has adverse side effects.", "A doctor should not prescribe any drug that might have harmful effects on the patient even if the drug might have a positive effect on the patient.", "A doctor should attempt to prescribe every drug that is likely to affect the patient's health positively.", "A doctor should withhold treatment from a patient if the doctor is uncertain whether the treatment will benefit the patient.", "A doctor should never base the decision to prescribe a certain medication for a patient on the patient's claims about the effectiveness of that medication."]",0,200906_2-LR1_1_1
"Long-distance runners use two different kinds of cognitive strategies: "associative" and "dissociative." Associative strategies involve attending closely to physical sensations, while dissociative strategies involve mostly ignoring physical sensations. Associative strategies, unlike dissociative ones, require so much concentration that they result in mental exhaustion lasting more than a day. Since it is important for long-distance runners to enter a race mentally refreshed, ____.","Which one of the following most logically completes the argument?","["long-distance runners should not rely heavily on associative strategies during training the day before they run in a race", "unless they regularly train using associative strategies, long-distance runners should use dissociative strategies during races", "maximizing the benefits of training for long-distance running involves frequently alternating associative and dissociative strategies", "long-distance runners are about evenly divided between those who use dissociative strategies during races and those who use associative strategies during races", "in long-distance running, dissociative strategies are generally more effective for a day's training run than are associative strategies"]",0,200906_2-LR1_2_2
"MetroBank made loans to ten small companies, in amounts ranging from $1,000 to $100,000. These ten loans all had graduated payment plans, i.e., the scheduled monthly loan payment increased slightly each month over the five-year term of the loan. Nonetheless, the average payment received by MetroBank for these ten loans had decreased by the end of the five-year term.","Which one of the following, if true, most helps to resolve the apparent discrepancy in the statements above?","["The number of small companies receiving new loans from MetroBank increased over the five-year term.", "Several of the ten small companies also borrowed money from other banks.", "Most banks offer a greater number of loans for under $100,000 than for over $100,000.", "Of the ten small companies, the three that had borrowed the largest amounts paid off their loans within three years.", "For some loans made by MetroBank, the monthly payment decreases slightly over the term of the loan."]",3,200906_2-LR1_3_3
"Professor: A guest speaker recently delivered a talk entitled "The Functions of Democratic Governments" to a Political Ideologies class at this university. The talk was carefully researched and theoretical in nature. But two students who disagreed with the theory hurled vicious taunts at the speaker. Several others applauded their attempt to humiliate the speaker. This incident shows that universities these days do not foster fair-minded and tolerant intellectual debate.","The professor's reasoning is flawed in that it","["draws a conclusion based on the professor's own opinion rather than on that of the majority of the students present at the talk", "is inconsistent in advocating tolerance while showing intolerance of the dissenting students' views", "relies primarily on an emotional appeal", "draws a general conclusion based on too small a sample", "incorrectly focuses on the behavior of the dissenting students rather than relating the reasons for that behavior"]",3,200906_2-LR1_4_4
"Studies reveal that most people select the foods they eat primarily on the basis of flavor, and that nutrition is usually a secondary concern at best. This suggests that health experts would have more success in encouraging people to eat wholesome foods if they emphasized how flavorful those foods truly are rather than how nutritious they are.","Which one of the following, if true, most strengthens the argument above?","["Most people currently believe that wholesome foods are more flavorful, on average, than unwholesome foods are.", "Few people, when given a choice between foods that are flavorful but not nutritious and foods that are nutritious but not flavorful, will choose the foods that are nutritious but not flavorful.", "Health experts' attempts to encourage people to eat wholesome foods by emphasizing how nutritious those foods are have been moderately successful.", "The studies that revealed that people choose the foods they eat primarily on the basis of flavor also revealed that people rated as most flavorful those foods that were least nutritious.", "In a study, subjects who were told that a given food was very flavorful were more willing to try the food and more likely to enjoy it than were subjects who were told that the food was nutritious."]",4,200906_2-LR1_5_5
"Studies show that individuals with a high propensity for taking risks tend to have fewer ethical principles to which they consciously adhere in their business interactions than do most people. On the other hand, individuals with a strong desire to be accepted socially tend to have more such principles than do most people. And, in general, the more ethical principles to which someone consciously adheres, the more ethical is that person's behavior. Therefore, business schools can promote more ethical behavior among future businesspeople by promoting among their students the desire to be accepted socially and discouraging the propensity for taking risks.","The reasoning in the argument is flawed because the argument","["infers from the fact that something is usually true that it is always true", "takes for granted that promoting ethical behavior is more important than any other goal", "concludes merely from the fact that two things are correlated that one causes the other", "takes for granted that certain actions are morally wrong simply because most people believe that they are morally wrong", "draws a conclusion that simply restates a claim presented in support of that conclusion"]",2,200906_2-LR1_6_6
"Essayist: Lessing contended that an art form's medium dictates the kind of representation the art form must employ in order to be legitimate; painting, for example, must represent simultaneous arrays of colored shapes, while literature, consisting of words read in succession, must represent events or actions occurring in sequence. The claim about literature must be rejected, however, if one regards as legitimate the imagists' poems, which consist solely of amalgams of disparate images.","Which one of the following, if assumed, enables the essayist's conclusion to be properly drawn?","["An amalgam of disparate images cannot represent a sequence of events or actions.", "Poems whose subject matter is not appropriate to their medium are illegitimate.", "Lessing was not aware that the imagists' poetry consists of an amalgam of disparate images.", "All art, even the imagists' poetry, depicts or represents some subject matter.", "All art represents something either as simultaneous or as successive."]",0,200906_2-LR1_7_7
"A psychiatrist argued that there is no such thing as a multiple personality disorder on the grounds that in all her years of clinical practice, she had never encountered one case of this type.","Which one of the following most closely parallels the questionable reasoning cited above?","["Anton concluded that colds are seldom fatal on the grounds that in all his years of clinical practice, he never had a patient who died of a cold.", "Lyla said that no one in the area has seen a groundhog and so there are probably no groundhogs in the area.", "Sauda argued that because therapy rarely had an effect on her patient's type of disorder, therapy was not warranted.", "Thomas argued that because Natasha has driven her car to work every day since she bought it, she would probably continue to drive her car to work.", "Jerod had never spotted a deer in his area and concluded from this that there are no deer in the area."]",4,200906_2-LR1_8_8
"Even if many more people in the world excluded meat from their diet, world hunger would not thereby be significantly reduced.","Which one of the following, if true, most calls into question the claim above?","["Hunger often results from natural disasters like typhoons or hurricanes, which sweep away everything in their path.", "Both herds and crops are susceptible to devastating viral and other diseases.", "The amount of land needed to produce enough meat to feed one person for a week can grow enough grain to feed more than ten people for a week.", "Often people go hungry because they live in remote barren areas where there is no efficient distribution for emergency food relief.", "Most historical cases of famine have been due to bad social and economic policies or catastrophes such as massive crop failure."]",2,200906_2-LR1_9_9
"Dairy farmer: On our farm, we have great concern for our cows' environmental conditions. We have recently made improvements that increase their comfort, such as providing them with special sleeping mattresses. These changes are intended to increase blood flow to the udder. This increased blood flow would boost milk output and thus increase profits.","Of the following propositions, which one is best illustrated by the dairy farmer's statements?","["Dairy cows cannot have comfortable living conditions unless farmers have some knowledge about the physiology of milk production.", "Farming practices introduced for the sake of maximizing profits can improve the living conditions of farm animals.", "More than other farm animals, dairy cows respond favorably to improvements in their living environments.", "The productivity of dairy farms should be increased only if the quality of the product is not compromised.", "The key to maximizing profits on a dairy farm is having a concern for dairy cows' environment."]",1,200906_2-LR1_10_10
"Pat: E-mail fosters anonymity, which removes barriers to self-revelation. This promotes a degree of intimacy with strangers that would otherwise take years of direct personal contact to attain. Amar: Frankness is not intimacy. Intimacy requires a real social bond, and social bonds cannot be formed without direct personal contact.","The dialogue most strongly supports the claim that Pat and Amar disagree with each other about whether","["barriers to self-revelation hinder the initial growth of intimacy", "E-mail can increase intimacy between friends", "intimacy between those who communicate with each other solely by e-mail is possible", "real social bonds always lead to intimacy", "the use of e-mail removes barriers to self-revelation"]",2,200906_2-LR1_11_11
"Criminologist: The main purpose of most criminal organizations is to generate profits. The ongoing revolutions in biotechnology and information technology promise to generate enormous profits. Therefore, criminal organizations will undoubtedly try to become increasingly involved in these areas.","The conclusion of the criminologist's argument is properly inferred if which one of the following is assumed?","["If an organization tries to become increasingly involved in areas that promise to generate enormous profits, then the main purpose of that organization is to generate profits.", "At least some criminal organizations are or will at some point become aware that the ongoing revolutions in biotechnology and information technology promise to generate enormous profits.", "Criminal organizations are already heavily involved in every activity that promises to generate enormous profits.", "Any organization whose main purpose is to generate profits will try to become increasingly involved in any technological revolution that promises to generate enormous profits.", "Most criminal organizations are willing to become involved in legal activities if those activities are sufficiently profitable."]",3,200906_2-LR1_12_12
"Administrators of educational institutions are enthusiastic about the educational use of computers because they believe that it will enable schools to teach far more courses with far fewer teachers than traditional methods allow. Many teachers fear computers for the same reason. But this reason is mistaken. Computerized instruction requires more, not less, time of instructors, which indicates that any reduction in the number of teachers would require an accompanying reduction in courses offered.","The statement that the educational use of computers enables schools to teach far more courses with far fewer teachers figures in the argument in which one of the following ways?","["It is presented as a possible explanation for an observation that follows it.", "It is a statement of the problem the argument sets out to solve.", "It is a statement that the argument is designed to refute.", "It is a statement offered in support of the argument's main conclusion.", "It is the argument's main conclusion."]",2,200906_2-LR1_13_13
"Scientists have shown that older bees, which usually forage outside the hive for food, tend to have larger brains than do younger bees, which usually do not forage but instead remain in the hive to tend to newly hatched bees. Since foraging requires greater cognitive ability than does tending to newly hatched bees, it appears that foraging leads to the increased brain size of older bees.","Which one of the following, if true, most seriously weakens the argument above?","["Bees that have foraged for a long time do not have significantly larger brains than do bees that have foraged for a shorter time.", "The brains of older bees that stop foraging to take on other responsibilities do not become smaller after they stop foraging.", "Those bees that travel a long distance to find food do not have significantly larger brains than do bees that locate food nearer the hive.", "In some species of bees, the brains of older bees are only marginally larger than those of younger bees.", "The brains of older bees that never learn to forage are the same size as those of their foraging counterparts of the same age."]",4,200906_2-LR1_14_14
"Carla: Professors at public universities should receive paid leaves of absence to allow them to engage in research. Research not only advances human knowledge, but also improves professors' teaching by keeping them abreast of the latest information in their fields. David: But even if you are right about the beneficial effects of research, why should our limited resources be devoted to supporting professors taking time off from teaching?","David's response to Carla is most vulnerable to criticism on the grounds that it","["ignores the part of Carla's remarks that could provide an answer to David's question", "takes for granted that the only function of a university professor is teaching", "incorrectly takes Carla's remarks as claiming that all funding for professors comes from tax money", "takes for granted that providing the opportunity for research is the only function of paid leaves of absence", "presumes, without providing justification, that professors do not need vacations"]",0,200906_2-LR1_15_15
"Software reviewer: Dictation software allows a computer to produce a written version of sentences that are spoken to it. Although dictation software has been promoted as a labor-saving invention, it fails to live up to its billing. The laborious part of writing is in the thinking and the editing, not in the typing. And proofreading the software's error-filled output generally squanders any time saved in typing.","Which one of the following most accurately describes the role played in the software reviewer's argument by the claim that dictation software fails to live up to its billing?","["It is the argument's main conclusion but not its only conclusion.", "It is the argument's only conclusion.", "It is an intermediate conclusion that is offered as direct support for the argument's main conclusion.", "It is a premise offered in support of the argument's conclusion.", "It is a premise offered as direct support for an intermediate conclusion of the argument."]",1,200906_2-LR1_16_16
"Poetry journal patron: Everybody who publishes in The Brick Wall Review has to agree in advance that if a poem is printed in one of its regular issues, the magazine also has the right to reprint it, without monetary compensation, in its annual anthology. The Brick Wall Review makes enough money from sales of its anthologies to cover most operating expenses. So, if your magazine also published an anthology of poems first printed in your magazine, you could depend less on donations. After all, most poems published in your magazine are very similar to those published in The Brick Wall Review.","Which one of the following, if true, most weakens the patron's argument?","["Neither The Brick Wall Review nor the other magazine under discussion depends on donations to cover most operating expenses.", "Many of the poets whose work appears in The Brick Wall Review have had several poems rejected for publication by the other magazine under discussion.", "The only compensation poets receive for publishing in the regular issues of the magazines under discussion are free copies of the issues in which their poems appear.", "The Brick Wall Review depends on donations to cover most operating expenses not covered by income from anthology sales.", "The Brick Wall Review's annual poetry anthology always contains a number of poems by famous poets not published in the regular issues of the magazine."]",4,200906_2-LR1_17_17
"No one with a serious medical problem would rely on the average person to prescribe treatment. Similarly, since a good public servant has the interest of the public at heart, ____.","Which one of the following statements would most reasonably complete the argument?","["public servants should not be concerned about the outcomes of public opinion surveys", "the average public servant knows more about what is best for society than the average person does", "public servants should be more knowledgeable about the public good than they are", "public servants should base decisions on something other than the average person's recommendations", "one is a good public servant if one is more knowledgeable about the public good than is the average person"]",3,200906_2-LR1_18_18
"Team captain: Winning requires the willingness to cooperate, which in turn requires motivation. So you will not win if you are not motivated.","The pattern of reasoning in which one of the following is most similar to that in the argument above?","["Being healthy requires exercise. But exercising involves risk of injury. So, paradoxically, anyone who wants to be healthy will not exercise.", "Learning requires making some mistakes. And you must learn if you are to improve. So you will not make mistakes without there being a noticeable improvement.", "Our political party will retain its status only if it raises more money. But raising more money requires increased campaigning. So our party will not retain its status unless it increases its campaigning.", "You can repair your own bicycle only if you are enthusiastic. And if you are enthusiastic, you will also have mechanical aptitude. So if you are not able to repair your own bicycle, you lack mechanical aptitude.", "Getting a ticket requires waiting in line. Waiting in line requires patience. So if you do not wait in line, you lack patience."]",2,200906_2-LR1_19_19
"In the past, when there was no highway speed limit, the highway accident rate increased yearly, peaking a decade ago. At that time, the speed limit on highways was set at 90 kilometers per hour (kph) (55 miles per hour). Every year since the introduction of the highway speed limit, the highway accident rate has been at least 15 percent lower than that of its peak rate. Thus, setting the highway speed limit at 90 kph (55 mph) has reduced the highway accident rate by at least 15 percent.","Which one of the following, if true, most seriously weakens the argument?","["In the years prior to the introduction of the highway speed limit, many cars could go faster than 90 kph (55 mph).", "Ten years ago, at least 95 percent of all automobile accidents in the area occurred on roads with a speed limit of under 80 kph (50 mph).", "Although the speed limit on many highways is officially set at 90 kph (55 mph), most people typically drive faster than the speed limit.", "Thanks to changes in automobile design in the past ten years, drivers are better able to maintain control of their cars in dangerous situations.", "It was not until shortly after the introduction of the highway speed limit that most cars were equipped with features such as seat belts and airbags designed to prevent harm to passengers."]",3,200906_2-LR1_20_20
"Editorial: It is a travesty of justice, social critics say, that we can launch rockets into outer space but cannot solve social problems that have plagued humanity. The assumption underlying this assertion is that there are greater difficulties involved in a space launch than are involved in ending long-standing social problems, which in turn suggests that a government's failure to achieve the latter is simply a case of misplaced priorities. The criticism is misplaced, however, for rocket technology is much simpler than the human psyche, and until we adequately understand the human psyche we cannot solve the great social problems.","The statement that rocket technology is much simpler than the human psyche plays which one of the following roles in the editorial's argument?","["It is cited as a possible objection to the argument's conclusion.", "According to the argument, it is a fact that has misled some social critics.", "It is the argument's conclusion.", "It is claimed to be a false assumption on which the reasoning that the argument seeks to undermine rests.", "It is used by the argument to attempt to undermine the reasoning behind a viewpoint."]",4,200906_2-LR1_21_21
"Archaeologist: After the last ice age, groups of paleohumans left Siberia and crossed the Bering land bridge, which no longer exists, into North America. Archaeologists have discovered in Siberia a cache of Clovis points—the distinctive stone spear points made by paleohumans. This shows that, contrary to previous belief, the Clovis point was not invented in North America.","Which one of the following, if true, would most strengthen the archaeologist's argument?","["The Clovis points found in Siberia are older than any of those that have been found in North America.", "The Bering land bridge disappeared before any of the Clovis points found to date were made.", "Clovis points were more effective hunting weapons than earlier spear points had been.", "Archaeologists have discovered in Siberia artifacts that date from after the time paleohumans left Siberia.", "Some paleohuman groups that migrated from Siberia to North America via the Bering land bridge eventually returned to Siberia."]",0,200906_2-LR1_22_22
"Taxi drivers, whose income is based on the fares they receive, usually decide when to finish work each day by setting a daily income target; they stop when they reach that target. This means that they typically work fewer hours on a busy day than on a slow day.","The facts described above provide the strongest evidence against which one of the following?","["The number of hours per day that a person is willing to work depends on that person's financial needs.", "People work longer when their effective hourly wage is high than when it is low.", "Workers will accept a lower hourly wage in exchange for the freedom to set their own schedules.", "People are willing to work many hours a day in order to avoid a reduction in their standard of living.", "People who are paid based on their production work more efficiently than those who are paid a fixed hourly wage."]",1,200906_2-LR1_23_23
"Sometimes one reads a poem and believes that the poem expresses contradictory ideas, even if it is a great poem. So it is wrong to think that the meaning of a poem is whatever the author intends to communicate to the reader by means of the poem. No one who is writing a great poem intends it to communicate contradictory ideas.","Which one of the following is an assumption on which the argument depends?","["Different readers will usually disagree about what the author of a particular poem intends to communicate by means of that poem.", "If someone writes a great poem, he or she intends the poem to express one primary idea.", "Readers will not agree about the meaning of a poem if they do not agree about what the author of the poem intended the poem to mean.", "Anyone reading a great poem can discern every idea that the author intended to express in the poem.", "If a reader believes that a poem expresses a particular idea, then that idea is part of the meaning of the poem."]",4,200906_2-LR1_24_24
"The law of the city of Weston regarding contributions to mayoral campaigns is as follows: all contributions to these campaigns in excess of $100 made by nonresidents of Weston who are not former residents of Weston must be registered with the city council. Brimley's mayoral campaign clearly complied with this law since it accepted contributions only from residents and former residents of Weston.","If all the statements above are true, which one of the following statements must be true?","["No nonresident of Weston contributed in excess of $100 to Brimley's campaign.", "Some contributions to Brimley's campaign in excess of $100 were registered with the city council.", "No contributions to Brimley's campaign needed to be registered with the city council.", "All contributions to Brimley's campaign that were registered with the city council were in excess of $100.", "Brimley's campaign did not register any contributions with the city council."]",2,200906_2-LR1_25_25
"Historian: Flavius, an ancient Roman governor who believed deeply in the virtues of manual labor and moral temperance, actively sought to discourage the arts by removing state financial support for them. Also, Flavius was widely unpopular among his subjects, as we can conclude from the large number of satirical plays that were written about him during his administration.","The historian's argumentation is most vulnerable to criticism on the grounds that it","["fails to consider the percentage of plays written during Flavius's administration that were not explicitly about Flavius", "treats the satirical plays as a reliable indicator of Flavius's popularity despite potential bias on the part of the playwrights", "presumes, without providing evidence, that Flavius was unfavorably disposed toward the arts", "takes for granted that Flavius's attempt to discourage the arts was successful", "fails to consider whether manual labor and moral temperance were widely regarded as virtues in ancient Rome"]",1,200906_2-LR1_26_26
"Educators studied the performance of 200 students in a university's history classes. They found that those students who performed the best had either part-time jobs or full-time jobs, had their history classes early in the morning, and had a very limited social life, whereas those students who performed the worst had no jobs, had their history classes early in the morning, and had a very active social life.","Which one of the following, if true, most helps to explain the educators' findings?","["The students compensated for any study time lost due to their jobs but they did not compensate for any study time lost due to their social lives.", "The students who had full-time jobs typically worked late-night hours at those jobs.", "Better students tend to choose classes that are scheduled to meet early in the morning.", "A larger percentage of those students interested in majoring in history had part-time jobs than had full-time jobs.", "Although having a job tends to provide a release from stress, thus increasing academic performance, having a full-time job, like having an active social life, can distract a student from studying."]",0,200906_3-LR2_1_1
"Politician: Most of those at the meeting were not persuaded by Kuyler's argument, nor should they have been, for Kuyler's argument implied that it would be improper to enter into a contract with the government; and yet—as many people know— Kuyler's company has had numerous lucrative contracts with the government.","Which one of the following describes a flaw in the politician's argument?","["It concludes that an argument is defective merely on the grounds that the argument has failed to persuade anyone of the truth of its conclusion.", "It relies on testimony that is likely to be biased.", "It rejects an argument merely on the grounds that the arguer has not behaved in a way that is consistent with the argument.", "It rejects a position merely on the grounds that an inadequate argument has been given for it.", "It rejects an argument on the basis of an appeal to popular opinion."]",2,200906_3-LR2_2_2
"Although free international trade allows countries to specialize, which in turn increases productivity, such specialization carries risks. After all, small countries often rely on one or two products for the bulk of their exports. If those products are raw materials, the supply is finite and can be used up. If they are foodstuffs, a natural disaster can wipe out a season's production overnight.","Which one of the following most accurately expresses the conclusion of the argument as a whole?","["Specialization within international trade comes with risks.", "A natural disaster can destroy a whole season's production overnight, devastating a small country's economy.", "A small country's supply of raw materials can be used up in a short period.", "Some countries rely on a small number of products for the export-based sectors of their economies.", "When international trade is free, countries can specialize in what they export."]",0,200906_3-LR2_3_3
"Two randomly selected groups of 30 adults each were asked to write short stories on a particular topic. One group was told that the best stories would be awarded cash prizes, while the other group was not told of any prizes. Each story was evaluated by a team of judges who were given no indication of the group from which the story came. The stories submitted by those who thought they were competing for prizes were ranked on average significantly lower than the stories from the other group.","Which one of the following, if true, most helps to explain the difference in average ranking between the two groups' stories?","["The cash prizes were too small to motivate an average adult to make a significant effort to produce stories of high quality.", "People writing to win prizes show a greater than usual tendency to produce stereotypical stories that show little creativity.", "Most adults show little originality in writing stories on a topic suggested by someone else.", "The team of judges was biased in favor of stories that they judged to be more realistic.", "No one explained clearly to either group what standards would be used in judging their stories."]",1,200906_3-LR2_4_4
"Hernandez: I recommend that staff cars be replaced every four years instead of every three years. Three-year-old cars are still in good condition and this would result in big savings. Green: I disagree. Some of our salespeople with big territories wear out their cars in three years. Hernandez: I meant three-year-old cars subjected to normal use.","In the conversation, Hernandez responds to Green's objection in which one of the following ways?","["by explicitly qualifying a premise used earlier", "by criticizing salespeople who wear out their cars in three years", "by disputing the accuracy of Green's evidence", "by changing the subject to the size of sales territories", "by indicating that Green used a phrase ambiguously"]",0,200906_3-LR2_5_5
"Economist: As should be obvious, raising the minimum wage significantly would make it more expensive for businesses to pay workers for minimum-wage jobs. Therefore, businesses could not afford to continue to employ as many workers for such jobs. So raising the minimum wage significantly will cause an increase in unemployment.","Which one of the following, if true, most weakens the economist's argument?","["Businesses typically pass the cost of increased wages on to consumers without adversely affecting profits.", "When the difference between minimum wage and a skilled worker's wage is small, a greater percentage of a business's employees will be skilled workers.", "A modest increase in unemployment is acceptable because the current minimum wage is not a livable wage.", "Most workers are earning more than the current minimum wage.", "The unemployment rate has been declining steadily in recent years."]",0,200906_3-LR2_6_6
"Scientists removed all viruses from a seawater sample and then measured the growth rate of the plankton population in the water. They expected the rate to increase dramatically, but the population actually got smaller.","Which one of the following, if true, most helps to explain the unexpected result described above?","["Viruses in seawater help to keep the plankton population below the maximum level that the resources in the water will support.", "Plankton and viruses in seawater compete for some of the same nutrients.", "Plankton utilize the nutrients released by the death of organisms killed by viruses.", "The absence of viruses can facilitate the flourishing of bacteria that sometimes damage other organisms.", "At any given time, a considerable portion of the plankton in seawater are already infected by viruses."]",2,200906_3-LR2_7_7
"City council member: The Senior Guild has asked for a temporary exception to the ordinance prohibiting automobiles in municipal parks. Their case does appear to deserve the exception. However, if we grant this exception, we will find ourselves granting many other exceptions to this ordinance, some of which will be undeserved. Before long, we will be granting exceptions to all manner of other city ordinances. If we are to prevent anarchy in our city, we must deny the Senior Guild's request.","The city council member's argument is most vulnerable to criticism on the grounds that it","["distorts an argument and then attacks this distorted argument", "dismisses a claim because of its source rather than because of its content", "presumes, without sufficient warrant, that one event will lead to a particular causal sequence of events", "contains premises that contradict one another", "fails to make a needed distinction between deserved exceptions and undeserved ones"]",2,200906_3-LR2_8_8
"Physician: In comparing our country with two other countries of roughly the same population size, I found that even though we face the same dietary, bacterial, and stress-related causes of ulcers as they do, prescriptions for ulcer medicines in all socioeconomic strata are much rarer here than in those two countries. It's clear that we suffer significantly fewer ulcers, per capita, than they do.","Which one of the following, if true, most strengthens the physician's argument?","["The two countries that were compared with the physician's country had approximately the same ulcer rates as each other.", "The people of the physician's country have a cultural tradition of stoicism that encourages them to ignore physical ailments rather than to seek remedies for them.", "Several other countries not covered in the physician's comparisons have more prescriptions for ulcer medication than does the physician's country.", "A person in the physician's country who is suffering from ulcers is just as likely to obtain a prescription for the ailment as is a person suffering from ulcers in one of the other two countries.", "The physician's country has a much better system for reporting the number of prescriptions of a given type that are obtained each year than is present in either of the other two countries."]",3,200906_3-LR2_9_9
"Columnist: The failure of bicyclists to obey traffic regulations is a causal factor in more than one quarter of the traffic accidents involving bicycles. Since inadequate bicycle safety equipment is also a factor in more than a quarter of such accidents, bicyclists are at least partially responsible for more than half of the traffic accidents involving bicycles.","The columnist's reasoning is flawed in that it","["presumes, without providing justification, that motorists are a factor in less than half of the traffic accidents involving bicycles", "improperly infers the presence of a causal connection on the basis of a correlation", "fails to consider the possibility that more than one factor may contribute to a given accident", "fails to provide the source of the figures it cites", "fails to consider that the severity of injuries to bicyclists from traffic accidents can vary widely"]",2,200906_3-LR2_10_10
"Many vaccines create immunity to viral diseases by introducing a certain portion of the disease-causing virus's outer coating into the body. Exposure to that part of a virus is as effective as exposure to the whole virus in stimulating production of antibodies that will subsequently recognize and kill the whole virus. To create a successful vaccine of this type, doctors must first isolate in the disease-causing virus a portion that stimulates antibody production. Now that a suitable portion of the virus that causes hepatitis E has been isolated, doctors claim they can produce a vaccine that will produce permanent immunity to that disease.","Which one of the following, if true, most strongly counters the doctors' claim?","["Most of the people who contract hepatitis E are young adults who were probably exposed to the virus in childhood also.", "Some laboratory animals exposed to one strain of the hepatitis virus developed immunity to all strains of the virus.", "Researchers developed a successful vaccine for another strain of hepatitis, hepatitis B, after first isolating the virus that causes it.", "The virus that causes hepatitis E is very common in some areas, so the number of people exposed to that virus is likely to be quite high in those areas.", "Many children who are exposed to viruses that cause childhood diseases such as chicken pox never develop those diseases."]",0,200906_3-LR2_11_11
"Editorial: To qualify as an effective law, as opposed to merely an impressive declaration, a command must be backed up by an effective enforcement mechanism. That is why societies have police. The power of the police to enforce a society's laws makes those laws effective. But there is currently no international police force. Hence, what is called "international law" is not effective law.","Which one of the following is an assumption required by the editorial's argument?","["No one obeys a command unless mechanisms exist to compel obedience.", "If an international police force were established, then so-called international law would become effective law.", "The only difference between international law and the law of an individual society is the former's lack of an effective enforcement mechanism.", "The primary purpose of a police force is to enforce the laws of the society.", "Only an international police force could effectively enforce international law."]",4,200906_3-LR2_12_12
